the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,string_id,aq30_id,pfaf_id,gid_1,aqid,gid_0,name_0,name_1,area_km2,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,iav_raw,iav_score,iav_cat,iav_label,sev_raw,sev_score,sev_cat,sev_label,gtd_raw,gtd_score,gtd_cat,gtd_label,rfr_raw,rfr_score,rfr_cat,rfr_label,cfr_raw,cfr_score,cfr_cat,cfr_label,drr_raw,drr_score,drr_cat,drr_label,ucw_raw,ucw_score,ucw_cat,ucw_label,cep_raw,cep_score,cep_cat,cep_label,udw_raw,udw_score,udw_cat,udw_label,usa_raw,usa_score,usa_cat,usa_label,rri_raw,rri_score,rri_cat,rri_label,w_awr_def_qan_raw,w_awr_def_qan_score,w_awr_def_qan_cat,w_awr_def_qan_label,w_awr_def_qan_weight_fraction,w_awr_def_qal_raw,w_awr_def_qal_score,w_awr_def_qal_cat,w_awr_def_qal_label,w_awr_def_qal_weight_fraction,w_awr_def_rrr_raw,w_awr_def_rrr_score,w_awr_def_rrr_cat,w_awr_def_rrr_label,w_awr_def_rrr_weight_fraction,w_awr_def_tot_raw,w_awr_def_tot_score,w_awr_def_tot_cat,w_awr_def_tot_label,w_awr_def_tot_weight_fraction,w_awr_agr_qan_raw,w_awr_agr_qan_score,w_awr_agr_qan_cat,w_awr_agr_qan_label,w_awr_agr_qan_weight_fraction,w_awr_agr_qal_raw,w_awr_agr_qal_score,w_awr_agr_qal_cat,w_awr_agr_qal_label,w_awr_agr_qal_weight_fraction,w_awr_agr_rrr_raw,w_awr_agr_rrr_score,w_awr_agr_rrr_cat,w_awr_agr_rrr_label,w_awr_agr_rrr_weight_fraction,w_awr_agr_tot_raw,w_awr_agr_tot_score,w_awr_agr_tot_cat,w_awr_agr_tot_label,w_awr_agr_tot_weight_fraction,w_awr_che_qan_raw,w_awr_che_qan_score,w_awr_che_qan_cat,w_awr_che_qan_label,w_awr_che_qan_weight_fraction,w_awr_che_qal_raw,w_awr_che_qal_score,w_awr_che_qal_cat,w_awr_che_qal_label,w_awr_che_qal_weight_fraction,w_awr_che_rrr_raw,w_awr_che_rrr_score,w_awr_che_rrr_cat,w_awr_che_rrr_label,w_awr_che_rrr_weight_fraction,w_awr_che_tot_raw,w_awr_che_tot_score,w_awr_che_tot_cat,w_awr_che_tot_label,w_awr_che_tot_weight_fraction,w_awr_con_qan_raw,w_awr_con_qan_score,w_awr_con_qan_cat,w_awr_con_qan_label,w_awr_con_qan_weight_fraction,w_awr_con_qal_raw,w_awr_con_qal_score,w_awr_con_qal_cat,w_awr_con_qal_label,w_awr_con_qal_weight_fraction,w_awr_con_rrr_raw,w_awr_con_rrr_score,w_awr_con_rrr_cat,w_awr_con_rrr_label,w_awr_con_rrr_weight_fraction,w_awr_con_tot_raw,w_awr_con_tot_score,w_awr_con_tot_cat,w_awr_con_tot_label,w_awr_con_tot_weight_fraction,w_awr_elp_qan_raw,w_awr_elp_qan_score,w_awr_elp_qan_cat,w_awr_elp_qan_label,w_awr_elp_qan_weight_fraction,w_awr_elp_qal_raw,w_awr_elp_qal_score,w_awr_elp_qal_cat,w_awr_elp_qal_label,w_awr_elp_qal_weight_fraction,w_awr_elp_rrr_raw,w_awr_elp_rrr_score,w_awr_elp_rrr_cat,w_awr_elp_rrr_label,w_awr_elp_rrr_weight_fraction,w_awr_elp_tot_raw,w_awr_elp_tot_score,w_awr_elp_tot_cat,w_awr_elp_tot_label,w_awr_elp_tot_weight_fraction,w_awr_fnb_qan_raw,w_awr_fnb_qan_score,w_awr_fnb_qan_cat,w_awr_fnb_qan_label,w_awr_fnb_qan_weight_fraction,w_awr_fnb_qal_raw,w_awr_fnb_qal_score,w_awr_fnb_qal_cat,w_awr_fnb_qal_label,w_awr_fnb_qal_weight_fraction,w_awr_fnb_rrr_raw,w_awr_fnb_rrr_score,w_awr_fnb_rrr_cat,w_awr_fnb_rrr_label,w_awr_fnb_rrr_weight_fraction,w_awr_fnb_tot_raw,w_awr_fnb_tot_score,w_awr_fnb_tot_cat,w_awr_fnb_tot_label,w_awr_fnb_tot_weight_fraction,w_awr_min_qan_raw,w_awr_min_qan_score,w_awr_min_qan_cat,w_awr_min_qan_label,w_awr_min_qan_weight_fraction,w_awr_min_qal_raw,w_awr_min_qal_score,w_awr_min_qal_cat,w_awr_min_qal_label,w_awr_min_qal_weight_fraction,w_awr_min_rrr_raw,w_awr_min_rrr_score,w_awr_min_rrr_cat,w_awr_min_rrr_label,w_awr_min_rrr_weight_fraction,w_awr_min_tot_raw,w_awr_min_tot_score,w_awr_min_tot_cat,w_awr_min_tot_label,w_awr_min_tot_weight_fraction,w_awr_ong_qan_raw,w_awr_ong_qan_score,w_awr_ong_qan_cat,w_awr_ong_qan_label,w_awr_ong_qan_weight_fraction,w_awr_ong_qal_raw,w_awr_ong_qal_score,w_awr_ong_qal_cat,w_awr_ong_qal_label,w_awr_ong_qal_weight_fraction,w_awr_ong_rrr_raw,w_awr_ong_rrr_score,w_awr_ong_rrr_cat,w_awr_ong_rrr_label,w_awr_ong_rrr_weight_fraction,w_awr_ong_tot_raw,w_awr_ong_tot_score,w_awr_ong_tot_cat,w_awr_ong_tot_label,w_awr_ong_tot_weight_fraction,w_awr_smc_qan_raw,w_awr_smc_qan_score,w_awr_smc_qan_cat,w_awr_smc_qan_label,w_awr_smc_qan_weight_fraction,w_awr_smc_qal_raw,w_awr_smc_qal_score,w_awr_smc_qal_cat,w_awr_smc_qal_label,w_awr_smc_qal_weight_fraction,w_awr_smc_rrr_raw,w_awr_smc_rrr_score,w_awr_smc_rrr_cat,w_awr_smc_rrr_label,w_awr_smc_rrr_weight_fraction,w_awr_smc_tot_raw,w_awr_smc_tot_score,w_awr_smc_tot_cat,w_awr_smc_tot_label,w_awr_smc_tot_weight_fraction,w_awr_tex_qan_raw,w_awr_tex_qan_score,w_awr_tex_qan_cat,w_awr_tex_qan_label,w_awr_tex_qan_weight_fraction,w_awr_tex_qal_raw,w_awr_tex_qal_score,w_awr_tex_qal_cat,w_awr_tex_qal_label,w_awr_tex_qal_weight_fraction,w_awr_tex_rrr_raw,w_awr_tex_rrr_score,w_awr_tex_rrr_cat,w_awr_tex_rrr_label,w_awr_tex_rrr_weight_fraction,w_awr_tex_tot_raw,w_awr_tex_tot_score,w_awr_tex_tot_cat,w_awr_tex_tot_label,w_awr_tex_tot_weight_fraction
0101000020E610000010E6762FF77054C007962364209B3E40,1,Three Rivers Community Development District,_,-,30.605963,-81.765087,"Gulf of Mexico, North Atlantic Coast",Nassau,Gulf Coastal Plains Aquifer System,732550-USA.10_1-1400,53925,732550,USA.10_1,1400,USA,United States,Florida,3129.992663,0.048410926,0,0,Low (<10%),0.014346561,0.286931227,0,Low (<5%),0.382702344,1.530809376,1,Low - Medium (0.25-0.50),0.28594658,0.857839741,0,Low (<0.33),0.602974,1.602974,1,Low - Medium (0-2 cm/y),0.00054655,0.462503165,0,"Low (0 to 1 in 1,000)",4.59584E-05,1.587057022,1,"Low - Medium (9 in 1,000,000 to 7 in 100,000)",1.84995082,1.84995082,1,Low - Medium (0.2-0.4),0.264205,0.880683333,0,Low (<30%),-4.29247798,1.141504404,1,Low - Medium (-5 to 0),0.030149784,1.270219589,1,Low - Medium (2.5-5%),0.00106769,0,0,Low (<2.5%),22,0.88,0,Low (<25%),0.853141605,1.354687369,1,Low - Medium (1-2),0.693877551,0.967623691,0.668011198,0,Low (0-1),0.12244898,0.662319817,1.333423146,1,Low - Medium (1-2),0.183673469,0.83211092,0.822618537,0,Low (0-1),1,0.999976731,1.759472289,1,Low - Medium (1-2),0.689075632,1.08934019,0.752039716,0,Low (0-1),0.168067227,0.6495151,1.321639664,1,Low - Medium (1-2),0.142857143,0.964929853,0.953922326,0,Low (0-1),1.000000002,1.003700109,1.769736638,1,Low - Medium (1-2),0.685714284,0.909663454,0.627997618,0,Low (0-1),0.085714286,0.716739863,1.383502942,1,Low - Medium (1-2),0.228571428,0.930048911,0.919439291,0,Low (0-1),0.999999998,0.887364601,1.449030957,1,Low - Medium (1-2),0.714285714,0.967623691,0.668011198,0,Low (0-1),0.107142857,0.684087836,1.353455065,1,Low - Medium (1-2),0.178571428,0.859664367,0.849857666,0,Low (0-1),0.999999999,0.92412737,1.550376016,1,Low - Medium (1-2),0.914893617,1.089340189,0.752039715,0,Low (0-1),0.053191489,0.716739863,1.383502942,1,Low - Medium (1-2),0.031914894,0.926296536,0.915729722,0,Low (0-1),1,0.86327466,1.382621474,1,Low - Medium (1-2),0.673469387,1.011093869,0.698021382,0,Low (0-1),0.163265306,0.757554897,1.421062789,1,Low - Medium (1-2),0.163265307,0.870148039,0.860221744,0,Low (0-1),1,1.088325181,2.00212187,2,Medium - High (2-3),0.610687023,0.96762369,0.668011197,0,Low (0-1),0.022900764,0.716739863,1.383502942,1,Low - Medium (1-2),0.366412215,0.949407625,0.938577169,0,Low (0-1),1.000000002,1.138940682,2.099990787,2,Medium - High (2-3),0.436781608,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.716739863,1.383502942,1,Low - Medium (1-2),0.551724138,0.903033823,0.892732381,0,Low (0-1),0.999999999,0.915270054,1.52595878,1,Low - Medium (1-2),0.523809525,0.96762369,0.668011197,0,Low (0-1),0.285714285,0.757554897,1.421062789,1,Low - Medium (1-2),0.190476191,0.900187253,0.889918283,0,Low (0-1),1.000000001,0.976183282,1.693880153,1,Low - Medium (1-2),0.469387756,0.932847548,0.64400305,0,Low (0-1),0.204081633,0.757554897,1.42106279,1,Low - Medium (1-2),0.326530612,0.895950394,0.885729757,0,Low (0-1),1.000000001
0101000020E6100000707B82C4767F54C003B5183C4C774140,224,Startex-Jackson-Wellford-Duncan Water District,_,-,34.932014,-81.991624,"Gulf of Mexico, North Atlantic Coast",Tyger,,732402-USA.41_1-1414,53879,732402,USA.41_1,1414,USA,United States,South Carolina,16245.34203,0.238457541,2.253732405,2,Medium - High (20-40%),0.053114445,1.015572223,1,Low - Medium (5-25%),0.490272071,1.961088285,1,Low - Medium (0.25-0.50),0.180145076,0.540435229,0,Low (<0.33),1.0702,,,Insignificant Trend,0.000789746,0.668301949,0,"Low (0 to 1 in 1,000)",0,0,0,"Low (0 to 9 in 1,000,000)",1.839522773,1.839522773,1,Low - Medium (0.2-0.4),0.264205,0.880683333,0,Low (<30%),-0.26141497,1.947717006,1,Low - Medium (-5 to 0),0.024722445,0.983893307,0,Low (<2.5%),0.0008811,0,0,Low (<2.5%),22,0.88,0,Low (<25%),1.436563672,2.675467459,2,Medium - High (2-3),0.530612245,1.236361227,0.85353754,0,Low (0-1),0.12244898,0.535063692,1.216316282,1,Low - Medium (1-2),0.183673469,1.209375514,1.330421574,1,Low - Medium (1-2),0.836734694,1.533091259,2.862110883,2,Medium - High (2-3),0.55462185,1.734310274,1.382152537,1,Low - Medium (1-2),0.168067227,0.51477332,1.197644161,1,Low - Medium (1-2),0.142857143,1.404091019,1.655630893,1,Low - Medium (1-2),0.86554622,0.962024132,1.654847188,1,Low - Medium (1-2),0.609523808,0.999242636,0.689839735,0,Low (0-1),0.085714286,0.621297769,1.295672795,1,Low - Medium (1-2),0.228571428,0.881173965,0.871121891,0,Low (0-1),0.923809522,1.287149468,2.38656374,2,Medium - High (2-3),0.571428571,1.236361228,0.85353754,0,Low (0-1),0.107142857,0.569557324,1.248058888,1,Low - Medium (1-2),0.178571428,1.131302575,1.200025963,1,Low - Medium (1-2),0.857142856,1.181612964,2.182500887,2,Medium - High (2-3),0.893617021,1.734310267,1.382152529,1,Low - Medium (1-2),0.053191489,0.621297769,1.295672795,1,Low - Medium (1-2),0.031914894,1.193379712,1.303705757,1,Low - Medium (1-2),0.978723404,1.545737677,2.886563694,2,Medium - High (2-3),0.510204081,1.41420017,0.976310893,0,Low (0-1),0.163265306,0.685973326,1.355190178,1,Low - Medium (1-2),0.163265307,1.352312923,1.569152318,1,Low - Medium (1-2),0.836734694,1.05952398,1.923628025,1,Low - Medium (1-2),0.549618321,1.236361224,0.853537538,0,Low (0-1),0.022900764,0.621297769,1.295672795,1,Low - Medium (1-2),0.366412215,0.892821977,0.882637027,0,Low (0-1),0.9389313,0.718603496,0.99188963,0,Low (0-1),0.390804597,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.621297769,1.295672795,1,Low - Medium (1-2),0.551724138,0.664283074,0.656705202,0,Low (0-1),0.954022988,1.283106386,2.378746134,2,Medium - High (2-3),0.42857143,1.236361224,0.853537538,0,Low (0-1),0.285714285,0.685973326,1.355190178,1,Low - Medium (1-2),0.190476191,1.142632533,1.218948996,1,Low - Medium (1-2),0.904761906,1.187130515,2.193169493,2,Medium - High (2-3),0.387755103,1.09409007,0.755318855,0,Low (0-1),0.204081633,0.685973327,1.355190179,1,Low - Medium (1-2),0.326530612,0.988265638,0.976991906,0,Low (0-1),0.918367348
0101000020E61000008E3F51D9B08855C0C5C6BC8E38E44340,104,Indiana Finance Authority,_,-,39.782976,-86.135794,Mississippi - Missouri,Upper White,,742664-USA.15_1-1216,54534,742664,USA.15_1,1216,USA,United States,Indiana,20887.18184,0.200171353,2.00123552,2,Medium - High (20-40%),0.045358211,0.907164229,0,Low (<5%),0.326287399,1.305149598,1,Low - Medium (0.25-0.50),0.396052157,1.188156471,1,Low - Medium (0.33-0.66),-0.274031,,,Insignificant Trend,0.000780619,0.660577877,0,"Low (0 to 1 in 1,000)",0,0,0,"Low (0 to 9 in 1,000,000)",2.665166351,2.665166351,2,Medium (0.4-0.6),0.264205,0.880683333,0,Low (<30%),0.934830998,2.934830998,2,Medium - High (0 to 1),0.016396221,0.391435282,0,Low (<2.5%),0.000594077,0,0,Low (<2.5%),22,0.88,0,Low (<25%),1.451627891,2.704595271,2,Medium - High (2-3),0.530612245,1.565399227,1.156292961,1,Low - Medium (1-2),0.12244898,0.271749013,0.90583005,0,Low (0-1),0.183673469,1.209279553,1.330261302,1,Low - Medium (1-2),0.836734694,1.585407257,2.963267842,2,Medium - High (2-3),0.55462185,2.52400147,2.452192296,2,Medium - High (2-3),0.168067227,0.235969543,0.786565147,0,Low (0-1),0.142857143,1.544935831,1.890866628,1,Low - Medium (1-2),0.86554622,1.017671861,1.808252999,1,Low - Medium (1-2),0.609523808,1.108921973,0.765558246,0,Low (0-1),0.085714286,0.423811761,1.113937205,1,Low - Medium (1-2),0.228571428,0.879203909,0.869174308,0,Low (0-1),0.923809522,1.298649595,2.40880011,2,Medium - High (2-3),0.571428571,1.565399228,1.156292963,1,Low - Medium (1-2),0.107142857,0.332574114,1.02997618,1,Low - Medium (1-2),0.178571428,1.130727575,1.199065611,1,Low - Medium (1-2),0.857142856,1.299851557,2.411124193,2,Medium - High (2-3),0.893617021,2.524001457,2.452192278,2,Medium - High (2-3),0.053191489,0.423811761,1.113937205,1,Low - Medium (1-2),0.031914894,1.337814927,1.544938101,1,Low - Medium (1-2),0.978723404,1.535475879,2.866721727,2,Medium - High (2-3),0.510204081,1.907757166,1.614077223,1,Low - Medium (1-2),0.163265306,0.537858818,1.218888485,1,Low - Medium (1-2),0.163265307,1.413459141,1.671277312,1,Low - Medium (1-2),0.836734694,1.200726804,2.21945895,2,Medium - High (2-3),0.549618321,1.565399222,1.156292954,1,Low - Medium (1-2),0.022900764,0.423811761,1.113937205,1,Low - Medium (1-2),0.366412215,0.906434895,0.896094654,0,Low (0-1),0.9389313,0.723319275,0.998398828,0,Low (0-1),0.390804597,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.423811761,1.113937205,1,Low - Medium (1-2),0.551724138,0.552006062,0.545709002,0,Low (0-1),0.954022988,1.292872199,2.397629074,2,Medium - High (2-3),0.42857143,1.565399222,1.156292954,1,Low - Medium (1-2),0.285714285,0.537858819,1.218888485,1,Low - Medium (1-2),0.190476191,1.219983178,1.348138248,1,Low - Medium (1-2),0.904761906,1.162291744,2.145141842,2,Medium - High (2-3),0.387755103,1.29151287,0.891612171,0,Low (0-1),0.204081633,0.53785882,1.218888486,1,Low - Medium (1-2),0.326530612,0.968986955,0.957933146,0,Low (0-1),0.918367348
0101000020E61000000589EDEE014657C057E883656CAA4440,71,City of Pleasantville IA,_,-,41.331433,-93.093868,Mississippi - Missouri,Lower Des Moines,,742841-USA.16_1-1342,54670,742841,USA.16_1,1342,USA,United States,Iowa,5198.572273,0.020409292,0,0,Low (<10%),0.004595369,0.091907377,0,Low (<5%),0.345968038,1.383872154,1,Low - Medium (0.25-0.50),0.431059011,1.293177034,1,Low - Medium (0.33-0.66),0.392393,,,Insignificant Trend,0.003091239,2.032938391,2,"Medium - High (2 in 1,000 to 6 in 1,000)",0,0,0,"Low (0 to 9 in 1,000,000)",2.909095635,2.909095635,2,Medium (0.4-0.6),0.264205,0.880683333,0,Low (<30%),0.934830998,2.934830998,2,Medium - High (0 to 1),0.029377237,1.232770629,1,Low - Medium (2.5-5%),0.00104156,0,0,Low (<2.5%),22,0.88,0,Low (<25%),0.735175674,1.029487049,1,Low - Medium (1-2),0.530612245,1.565399227,1.156292961,1,Low - Medium (1-2),0.12244898,0.645675835,1.318106598,1,Low - Medium (1-2),0.183673469,0.837025498,0.827477052,0,Low (0-1),0.836734694,1.057653531,1.918471702,1,Low - Medium (1-2),0.55462185,2.52400147,2.452192296,2,Medium - High (2-3),0.168067227,0.63189206,1.305422142,1,Low - Medium (1-2),0.142857143,1.272109975,1.435199215,1,Low - Medium (1-2),0.86554622,1.050675548,1.899235281,1,Low - Medium (1-2),0.609523808,1.108921973,0.765558246,0,Low (0-1),0.085714286,0.704256876,1.372015531,1,Low - Medium (1-2),0.228571428,0.97036802,0.959298456,0,Low (0-1),0.923809522,0.80804667,1.230372771,1,Low - Medium (1-2),0.571428571,1.565399228,1.156292963,1,Low - Medium (1-2),0.107142857,0.669108252,1.339670172,1,Low - Medium (1-2),0.178571428,0.873770236,0.863802621,0,Low (0-1),0.857142856,0.954291193,1.633529556,1,Low - Medium (1-2),0.893617021,2.524001457,2.452192278,2,Medium - High (2-3),0.053191489,0.704256876,1.372015531,1,Low - Medium (1-2),0.031914894,1.03144824,1.033251569,1,Low - Medium (1-2),0.978723404,0.738620052,1.038982271,1,Low - Medium (1-2),0.510204081,1.907757166,1.614077223,1,Low - Medium (1-2),0.163265306,0.748192656,1.412447231,1,Low - Medium (1-2),0.163265307,0.968612192,0.957562658,0,Low (0-1),0.836734694,1.257166671,2.328589723,2,Medium - High (2-3),0.549618321,1.565399222,1.156292954,1,Low - Medium (1-2),0.022900764,0.704256876,1.372015531,1,Low - Medium (1-2),0.366412215,1.048914862,1.062423917,1,Low - Medium (1-2),0.9389313,0.578578611,0.798613043,0,Low (0-1),0.390804597,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.704256876,1.372015531,1,Low - Medium (1-2),0.551724138,0.654899834,0.647429003,0,Low (0-1),0.954022988,0.866988667,1.392859991,1,Low - Medium (1-2),0.42857143,1.565399222,1.156292954,1,Low - Medium (1-2),0.285714285,0.748192657,1.412447231,1,Low - Medium (1-2),0.190476191,1.062529681,1.085163071,1,Low - Medium (1-2),0.904761906,0.753295737,1.079439184,1,Low - Medium (1-2),0.387755103,1.29151287,0.891612171,0,Low (0-1),0.204081633,0.748192657,1.412447232,1,Low - Medium (1-2),0.326530612,0.871085116,0.861148131,0,Low (0-1),0.918367348
0101000020E61000001004C8D0B16958C0C66B5ED559654340,128,Ottawa County Rural Water District No 2,_,-,38.791804,-97.651478,Mississippi - Missouri,Saline,,742924-USA.17_1-1363,54835,742924,USA.17_1,1363,USA,United States,Kansas,32500.20433,0.167542646,1.744528367,1,Low - Medium (10-20%),0.079420772,1.14710386,1,Low - Medium (5-25%),0.409929034,1.639716138,1,Low - Medium (0.25-0.50),0.376320842,1.128962525,1,Low - Medium (0.33-0.66),0.328266,,,Insignificant Trend,0.001993783,1.449909067,1,"Low - Medium (1 in 1,000 to 2 in 1,000)",0,0,0,"Low (0 to 9 in 1,000,000)",2.579068185,2.579068185,2,Medium (0.4-0.6),0.264205,0.880683333,0,Low (<30%),0.934830998,2.934830998,2,Medium - High (0 to 1),0.024698503,0.982495527,0,Low (<2.5%),0.000880274,0,0,Low (<2.5%),22,0.88,0,Low (<25%),1.50453182,2.806889038,2,Medium - High (2-3),0.530612245,1.565399227,1.156292961,1,Low - Medium (1-2),0.12244898,0.534442456,1.215744593,1,Low - Medium (1-2),0.183673469,1.3004928,1.482603551,1,Low - Medium (1-2),0.836734694,1.647068138,3.057786194,3,High (3-4),0.55462185,2.52400147,2.452192296,2,Medium - High (2-3),0.168067227,0.514115541,1.197038843,1,Low - Medium (1-2),0.142857143,1.630354279,2.040680397,2,Medium - High (2-3),0.86554622,1.219357235,2.255482304,2,Medium - High (2-3),0.609523808,1.108921973,0.765558246,0,Low (0-1),0.085714286,0.620831842,1.295244028,1,Low - Medium (1-2),0.228571428,1.061021907,1.082644822,1,Low - Medium (1-2),0.923809522,1.39957263,2.603942467,2,Medium - High (2-3),0.571428571,1.565399228,1.156292963,1,Low - Medium (1-2),0.107142857,0.568998212,1.247544368,1,Low - Medium (1-2),0.178571428,1.247264618,1.393703076,1,Low - Medium (1-2),0.857142856,1.365726713,2.538498814,2,Medium - High (2-3),0.893617021,2.524001457,2.452192278,2,Medium - High (2-3),0.053191489,0.620831842,1.295244028,1,Low - Medium (1-2),0.031914894,1.404386376,1.656124191,1,Low - Medium (1-2),0.978723404,1.572305378,2.937934363,2,Medium - High (2-3),0.510204081,1.907757166,1.614077223,1,Low - Medium (1-2),0.163265306,0.685623881,1.354868603,1,Low - Medium (1-2),0.163265307,1.464748361,1.756939376,1,Low - Medium (1-2),0.836734694,1.370436229,2.547605021,2,Medium - High (2-3),0.549618321,1.565399222,1.156292954,1,Low - Medium (1-2),0.022900764,0.620831842,1.295244028,1,Low - Medium (1-2),0.366412215,1.082662883,1.118789077,1,Low - Medium (1-2),0.9389313,0.825342907,1.278053841,1,Low - Medium (1-2),0.390804597,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.620831842,1.295244028,1,Low - Medium (1-2),0.551724138,0.7077382,0.699664611,0,Low (0-1),0.954022988,1.397880041,2.600669717,2,Medium - High (2-3),0.42857143,1.565399222,1.156292954,1,Low - Medium (1-2),0.285714285,0.685623881,1.354868603,1,Low - Medium (1-2),0.190476191,1.300832169,1.483170357,1,Low - Medium (1-2),0.904761906,1.264888329,2.343520136,2,Medium - High (2-3),0.387755103,1.29151287,0.891612171,0,Low (0-1),0.204081633,0.685623882,1.354868604,1,Low - Medium (1-2),0.326530612,1.064844202,1.08902873,1,Low - Medium (1-2),0.918367348
0101000020E610000075E8F4BC1B4A58C01B4CC3F0116F4340,5,City of Abilene KS,_,-,38.867735,-97.157943,Mississippi - Missouri,Lower Smoky Hill,,742924-USA.17_1-1363,54835,742924,USA.17_1,1363,USA,United States,Kansas,32500.20433,0.167542646,1.744528367,1,Low - Medium (10-20%),0.079420772,1.14710386,1,Low - Medium (5-25%),0.409929034,1.639716138,1,Low - Medium (0.25-0.50),0.376320842,1.128962525,1,Low - Medium (0.33-0.66),0.328266,,,Insignificant Trend,0.001993783,1.449909067,1,"Low - Medium (1 in 1,000 to 2 in 1,000)",0,0,0,"Low (0 to 9 in 1,000,000)",2.579068185,2.579068185,2,Medium (0.4-0.6),0.264205,0.880683333,0,Low (<30%),0.934830998,2.934830998,2,Medium - High (0 to 1),0.024698503,0.982495527,0,Low (<2.5%),0.000880274,0,0,Low (<2.5%),22,0.88,0,Low (<25%),1.50453182,2.806889038,2,Medium - High (2-3),0.530612245,1.565399227,1.156292961,1,Low - Medium (1-2),0.12244898,0.534442456,1.215744593,1,Low - Medium (1-2),0.183673469,1.3004928,1.482603551,1,Low - Medium (1-2),0.836734694,1.647068138,3.057786194,3,High (3-4),0.55462185,2.52400147,2.452192296,2,Medium - High (2-3),0.168067227,0.514115541,1.197038843,1,Low - Medium (1-2),0.142857143,1.630354279,2.040680397,2,Medium - High (2-3),0.86554622,1.219357235,2.255482304,2,Medium - High (2-3),0.609523808,1.108921973,0.765558246,0,Low (0-1),0.085714286,0.620831842,1.295244028,1,Low - Medium (1-2),0.228571428,1.061021907,1.082644822,1,Low - Medium (1-2),0.923809522,1.39957263,2.603942467,2,Medium - High (2-3),0.571428571,1.565399228,1.156292963,1,Low - Medium (1-2),0.107142857,0.568998212,1.247544368,1,Low - Medium (1-2),0.178571428,1.247264618,1.393703076,1,Low - Medium (1-2),0.857142856,1.365726713,2.538498814,2,Medium - High (2-3),0.893617021,2.524001457,2.452192278,2,Medium - High (2-3),0.053191489,0.620831842,1.295244028,1,Low - Medium (1-2),0.031914894,1.404386376,1.656124191,1,Low - Medium (1-2),0.978723404,1.572305378,2.937934363,2,Medium - High (2-3),0.510204081,1.907757166,1.614077223,1,Low - Medium (1-2),0.163265306,0.685623881,1.354868603,1,Low - Medium (1-2),0.163265307,1.464748361,1.756939376,1,Low - Medium (1-2),0.836734694,1.370436229,2.547605021,2,Medium - High (2-3),0.549618321,1.565399222,1.156292954,1,Low - Medium (1-2),0.022900764,0.620831842,1.295244028,1,Low - Medium (1-2),0.366412215,1.082662883,1.118789077,1,Low - Medium (1-2),0.9389313,0.825342907,1.278053841,1,Low - Medium (1-2),0.390804597,0.880683333,0.607990827,0,Low (0-1),0.011494253,0.620831842,1.295244028,1,Low - Medium (1-2),0.551724138,0.7077382,0.699664611,0,Low (0-1),0.954022988,1.397880041,2.600669717,2,Medium - High (2-3),0.42857143,1.565399222,1.156292954,1,Low - Medium (1-2),0.285714285,0.685623881,1.354868603,1,Low - Medium (1-2),0.190476191,1.300832169,1.483170357,1,Low - Medium (1-2),0.904761906,1.264888329,2.343520136,2,Medium - High (2-3),0.387755103,1.29151287,0.891612171,0,Low (0-1),0.204081633,0.685623882,1.354868604,1,Low - Medium (1-2),0.326530612,1.064844202,1.08902873,1,Low - Medium (1-2),0.918367348
